name,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
24k_magic.mp3,0.4472591280937195,0.08977243304252625,0.2689608931541443,0.006626979447901249,2661.6918056819186,852536.9877034195,2620.133834007662,183134.83290164892,5685.632286426084,2917837.2179239327,0.1141584177873452,0.005870751084119228,2.442573349981103e-05,0.034278176724910736,-0.00012206692190375179,0.024236368015408516,107.666015625,-27.484575271606445,3713.609130859375,78.80923461914062,1244.89501953125,0.020575840026140213,610.4161987304688,25.675697326660156,357.4338684082031,0.9630442261695862,231.4816436767578,18.264408111572266,130.86483764648438,-4.479521751403809,155.0057373046875,13.331473350524902,109.23075866699219,-1.4165726900100708,99.45792388916016,11.430723190307617,89.4419174194336,-2.222700834274292,86.8268051147461,10.7731294631958,74.56639862060547,-4.598982810974121,72.13008117675781,6.735291004180908,66.86753845214844,-5.697944164276123,69.21856689453125,7.182943820953369,60.49875259399414,-7.3100266456604,72.86976623535156,10.302364349365234,86.46322631835938,-3.8533949851989746,85.99417114257812,7.815805435180664,78.23637390136719
angel_of_death.mp3,0.6204914450645447,0.0518234483897686,0.23257982730865479,0.0014218619326129556,3129.3001617143627,211912.65966221193,2607.662830922653,31594.56382664973,6116.321348774913,608668.3863393797,0.1898559948239164,0.002162307125771426,-2.2138038957564277e-07,0.018181972205638885,-0.0004123529652133584,0.01504502259194851,107.666015625,15.33493709564209,711.281982421875,54.92374801635742,237.2334747314453,-10.052456855773926,169.38992309570312,54.15011978149414,136.24697875976562,5.428446292877197,63.525848388671875,11.217121124267578,57.713863372802734,-4.810194492340088,69.2658920288086,16.46018409729004,43.62514877319336,-2.8285672664642334,48.643951416015625,15.797890663146973,39.649261474609375,-3.4793338775634766,27.80365562438965,10.868846893310547,31.274234771728516,-7.9237871170043945,29.418537139892578,4.256559371948242,26.957992553710938,-6.209798812866211,22.362377166748047,7.847941875457764,24.20748519897461,-8.561871528625488,23.660900115966797,6.848320484161377,17.938594818115234,-5.935909748077393,23.57496452331543,6.227670669555664,19.1433162689209
blinding.mp3,0.41399165987968445,0.08226405084133148,0.30364692211151123,0.005714478902518749,2403.434187389727,655346.4042591447,2502.174420025505,137378.84355686556,5167.068755442144,2058474.6491844554,0.0921373869243421,0.0025947903463073986,1.714276004349813e-05,0.058150194585323334,3.2757798180682585e-05,0.015682751312851906,86.1328125,-31.61350440979004,2615.6337890625,83.46099853515625,878.6294555664062,3.535924196243286,276.9259033203125,42.5843620300293,234.98239135742188,-2.524010181427002,162.85499572753906,21.019824981689453,123.69157409667969,1.8214449882507324,102.53286743164062,17.43133544921875,68.56566619873047,-3.695734977722168,63.049407958984375,20.35170555114746,65.83403778076172,0.5438015460968018,61.98188400268555,12.295945167541504,43.710670471191406,-1.9893789291381836,45.57688903808594,10.985451698303223,40.98128128051758,-7.728388786315918,36.464088439941406,4.103419780731201,44.161312103271484,-6.348853588104248,42.65159225463867,7.855659008026123,45.59804153442383,-2.1392059326171875,62.95125198364258,12.179219245910645,66.97246551513672
eminem_rap_god.mp3,0.39185023307800293,0.09188291430473328,0.26905936002731323,0.008261754177510738,2354.570961665829,897297.1612180204,2322.4689945577907,276418.84380105516,4632.855319091041,3924496.8072326058,0.11355146756482198,0.0051124603967946155,3.346160156070255e-05,0.03583449870347977,-0.0002843452093657106,0.022253824397921562,143.5546875,-26.03348731994629,3266.135498046875,97.09768676757812,1167.0,-18.87331771850586,604.09619140625,18.891435623168945,316.2221984863281,4.744988441467285,231.86871337890625,4.310202598571777,184.72970581054688,-11.454117774963379,157.86021423339844,6.217450141906738,109.09343719482422,-11.544421195983887,120.31388092041016,7.551193714141846,116.40821075439453,-4.4577507972717285,100.66902923583984,7.007301330566406,89.93608856201172,-4.757387161254883,81.19427490234375,6.709446430206299,84.55891418457031,-7.378660678863525,54.51907730102539,6.7645583152771,62.493812561035156,-10.172310829162598,50.501930236816406,5.193293571472168,58.87594223022461,-3.556480646133423,64.33055877685547,2.3246212005615234,53.656856536865234
mozart_classic.mp3,0.2117873877286911,0.08530452847480774,0.08069705218076706,0.0027160202153027058,925.5540840032778,43083.60991865375,1087.2424150415823,75086.2328443677,1523.249122454286,265650.15027616767,0.05469770401993034,0.0002129071334121607,-4.1628757685430173e-07,0.006765731144696474,3.822753569693305e-06,0.0006721107638441026,135.99917763157896,-268.67425537109375,5689.1796875,159.48941040039062,185.43003845214844,-2.226548194885254,351.0567626953125,10.119789123535156,312.6524658203125,-8.099322319030762,90.10050201416016,-7.679410934448242,83.4185791015625,-9.883357048034668,103.95048522949219,-11.6363525390625,164.7612762451172,-7.5248703956604,100.50577545166016,-7.718027591705322,151.56512451171875,-14.488222122192383,109.0909652709961,-8.888374328613281,141.31777954101562,-7.955307960510254,160.6689910888672,-4.819787979125977,120.10157775878906,-2.1917715072631836,93.6253433227539,-5.477240562438965,119.007568359375,-10.52623176574707,103.0801773071289,-4.2247114181518555,87.98371124267578,-3.5436410903930664,70.23709106445312,-4.597530841827393,136.6445770263672
nanchak.mp3,0.5061562061309814,0.08741537481546402,0.2538027763366699,0.017939478158950806,2698.33170733416,838991.4828670981,2856.727618059747,190907.60727901984,6271.587076570965,3273396.82252314,0.08539026219040248,0.005956753703478817,1.3756743101112079e-05,0.05782976374030113,-6.32393202977255e-05,0.014581582508981228,143.5546875,-77.75846862792969,3774.660888671875,74.88087463378906,767.9234008789062,13.881412506103516,1027.299072265625,21.0140323638916,448.0224914550781,11.038071632385254,385.85791015625,11.512388229370117,203.62152099609375,-5.619757175445557,195.25369262695312,5.753411293029785,169.63015747070312,-9.200394630432129,139.44720458984375,14.799538612365723,139.3487548828125,-10.157659530639648,91.54610443115234,6.454078674316406,98.64818572998047,-11.25582504272461,91.08155059814453,5.609753608703613,88.10807037353516,-3.715890884399414,61.83198165893555,5.67502498626709,86.85530853271484,-5.453851699829102,68.95116424560547,7.779561519622803,59.79802322387695,-6.387860298156738,70.04324340820312,-0.07845351099967957,71.6994400024414
night_fever_disco.mp3,0.37388476729393005,0.0848376601934433,0.11212663352489471,0.0012678531929850578,2370.107749066711,508828.9981089845,2619.51909782192,188439.04434209524,5413.208933732827,2797381.353230272,0.09375793645994582,0.0021717992468641882,-3.6425133203010773e-06,0.007549906615167856,-6.191269494593143e-05,0.0029536690562963486,112.34714673913044,-120.20980072021484,2265.239990234375,93.3907241821289,755.8466796875,7.540374755859375,335.61956787109375,21.224624633789062,195.14295959472656,5.544471263885498,83.69013977050781,16.63985252380371,178.89950561523438,-3.5549116134643555,91.14954376220703,9.930096626281738,67.6074447631836,-9.04039478302002,66.09347534179688,4.55648946762085,66.54427337646484,-8.165349006652832,66.64361572265625,3.9352922439575195,65.94363403320312,-10.244011878967285,58.883766174316406,6.784949779510498,49.9554328918457,-6.834763526916504,85.62260437011719,6.941274166107178,60.63630676269531,-3.7414426803588867,83.03504180908203,1.6623671054840088,79.2892837524414,-6.611274242401123,113.26734161376953,8.684837341308594,72.98078155517578
purple_haze.mp3,0.43569427728652954,0.08413603901863098,0.1875123530626297,0.003196928882971406,2355.9934749161753,237681.94838649052,2109.503380609513,84140.14959197215,4489.397853225378,926585.5476357063,0.12801887819272445,0.0021943804080347654,1.4920658486516913e-06,0.018569624051451683,-2.925945409515407e-05,0.008436000905930996,107.666015625,-43.18659591674805,3106.1162109375,89.94971466064453,518.3844604492188,-40.47563552856445,325.8223571777344,42.10850524902344,304.2817077636719,0.2861707806587219,107.30400848388672,17.086084365844727,78.29078674316406,-3.309114456176758,74.474853515625,11.542762756347656,49.4591064453125,-8.968223571777344,67.2465591430664,12.266621589660645,54.54951095581055,-1.8813608884811401,60.19336700439453,9.812499046325684,38.09208679199219,-8.846561431884766,35.17451477050781,-0.44269540905952454,46.2214241027832,-3.3528149127960205,36.06684875488281,4.156933307647705,27.740983963012695,-18.716890335083008,34.05849075317383,0.8071907162666321,38.30673599243164,0.35238003730773926,47.50741195678711,1.510075569152832,49.417118072509766
reggae_bob.mp3,0.3934815526008606,0.09524653106927872,0.17545334994792938,0.006025564391165972,2080.1002208383557,860930.9326327351,2478.8899153162592,330430.6966087121,4560.680755520752,5259390.0121700745,0.08326971567821208,0.004641874893945747,1.1070424079662189e-05,0.02011151984333992,-8.060130494413897e-05,0.008833524771034718,151.99908088235293,-126.2392349243164,5567.17626953125,105.67530822753906,770.2094116210938,5.0027265548706055,792.6760864257812,2.3743417263031006,343.4851989746094,11.652462005615234,384.9476013183594,14.622928619384766,149.7182159423828,-0.08468694239854813,322.4935302734375,13.842806816101074,136.04798889160156,-5.764467239379883,128.9273681640625,13.066313743591309,130.6321258544922,-0.5018165111541748,105.10889434814453,4.5717291831970215,80.75865936279297,-0.35437989234924316,98.53021240234375,3.5427582263946533,85.7603988647461,-2.0090646743774414,82.67292785644531,1.925991177558899,89.62837219238281,-7.856175422668457,98.31831359863281,2.3001527786254883,68.53455352783203,-6.936586856842041,75.71043395996094,2.614252805709839,102.92069244384766
rock_and_roll.mp3,0.43533292412757874,0.0784013420343399,0.17603330314159393,0.0007747476338408887,2624.394391455524,146829.04362104033,2621.6860628537524,35458.34098923138,5750.931891568305,523302.89685437316,0.12067538518285603,0.0011660931852325049,-3.4636225336726056e-06,0.017984546720981598,2.463811688357964e-05,0.005151825957000256,112.34714673913044,-28.324953079223633,700.3040771484375,85.67206573486328,213.50778198242188,-2.5607528686523438,164.1640167236328,24.613750457763672,55.11025619506836,-15.024238586425781,54.26783752441406,16.774459838867188,41.597679138183594,-6.620135307312012,34.46913528442383,13.356678009033203,38.69880294799805,-1.185813546180725,42.350345611572266,16.468002319335938,28.885557174682617,-4.0708394050598145,29.82623291015625,11.327310562133789,33.31472396850586,-9.160001754760742,34.2762336730957,11.316043853759766,41.63544464111328,-6.6452741622924805,28.37287712097168,7.560235500335693,29.548707962036133,-5.116095066070557,33.865806579589844,2.0032429695129395,39.95030212402344,-10.837471961975098,32.89527893066406,0.7058877348899841,32.21537399291992
